tipo_entidad,fecha_corte,renglon,desc_renglon,saldo_a_la_fecha,riesgo_a_c,riesgo_b_c,riesgo_c_c,riesgo_d_c,riesgo_e_c,venc1_6,venc6_12,venc+12,year_month
ESTABLECIMIENTOS BANCARIOS,2023-06-30,10,LEASING FINANCIERO INMUEBLES DIF HABITA,6258.159574,93,15,7,2,0,95.800328,77.593111,0.0,2023-06-01
ESTABLECIMIENTOS BANCARIOS,2020-08-31,5,MICRO MENOR TOTAL,4346.444964,610,19,9,6,40,379.78029,0.0,0.0,2020-08-01
ENTIDADES COOPERATIVAS DE CARÁCTER FINANCIERO,2022-03-31,5,LIBRANZA VIVIENDA NO VIS TOTAL,201.271228,2,0,0,0,0,0.0,0.0,0.0,2022-03-01
ESTABLECIMIENTOS BANCARIOS,2016-08-31,5,CRÉDITO EMPLEADOS VIVIENDA NO VIS,165913.774994,2328,10,0,0,0,0.0,0.0,0.0,2016-08-01
COMPAÑIAS DE FINANCIAMIENTO,2022-03-31,5,LIBRANZA VIVIENDA NO VIS TOTAL,243.428384,2,0,0,0,0,0.0,0.0,0.0,2022-03-01
ESTABLECIMIENTOS BANCARIOS,2023-04-30,5,CONSTRUCCIÓN TOTAL,97642.48773929,3,0,0,0,1,0.0,0.0,12629.56032,2023-04-01
ESTABLECIMIENTOS BANCARIOS,2019-05-31,5,VIS PESOS TOTAL,38536.598524,749,17,7,2,9,1254.883914,124.3123,272.188269,2019-05-01
ESTABLECIMIENTOS BANCARIOS,2017-04-30,15,CONSTRUCCIÓN DE PROYECTOS DE VIVIENDA,814328.952037,128,6,5,0,1,2702.454067,239.999999,0.0,2017-04-01
ESTABLECIMIENTOS BANCARIOS,2023-06-30,5,EMPRESARIAL,1159.968772,7,0,0,0,0,0.0,0.0,0.0,2023-06-01
ESTABLECIMIENTOS BANCARIOS,2015-11-30,5,CRÉDITO EMPLEADOS VIVIENDA NO VIS,6581.480136,101,3,0,0,0,39.996067,0.0,0.0,2015-11-01
COMPAÑIAS DE FINANCIAMIENTO,2019-04-30,5,EMPRESARIAL,262.896529,5,0,0,0,0,0.0,0.0,0.0,2019-04-01
ESTABLECIMIENTOS BANCARIOS,2020-09-30,5,OFICIAL O GOBIERNO,554354.089569,31,0,0,0,0,0.0,0.0,0.0,2020-09-01
COMPAÑIAS DE FINANCIAMIENTO,2021-12-31,5,EMPRESARIAL,57080.358968,50,10,1,1,0,447.006713,0.0,0.0,2021-12-01
ENTIDADES COOPERATIVAS DE CARÁCTER FINANCIERO,2015-02-28,5,CRÉDITO EMPLEADOS VIVIENDA NO VIS,2184.033375,45,0,0,0,0,0.0,0.0,0.0,2015-02-01
COMPAÑIAS DE FINANCIAMIENTO,2017-01-31,5,EMPRESARIAL,21765.475101,12,1,1,3,0,81.424103,5026.069899,0.0,2017-01-01
COMPAÑIAS DE FINANCIAMIENTO,2015-03-31,5,CRÉDITO ROTATIVO TOTAL,13890.82221,12259,506,923,984,112,1579.507514,168.54686,0.0,2015-03-01
ESTABLECIMIENTOS BANCARIOS,2019-06-30,5,MICROEMPRESA,90335.955875,1613,125,31,239,22,3605.494206,880.926054,4020.732212,2019-06-01
ENTIDADES COOPERATIVAS DE CARÁCTER FINANCIERO,2017-12-31,5,CRÉDITO ROTATIVO TOTAL,23.724176,16,0,0,0,0,0.0,0.0,0.0,2017-12-01
ESTABLECIMIENTOS BANCARIOS,2019-01-31,5,EMPRESARIAL,116720.865394,379,20,2,71,2,3432.018955,3309.859798,5612.408973,2019-01-01
COMPAÑIAS DE FINANCIAMIENTO,2020-11-30,5,VEHÍCULO,717.567555,0,0,0,0,0,96.224915,61.304415,0.0,2020-11-01
ENTIDADES COOPERATIVAS DE CARÁCTER FINANCIERO,2017-09-30,10,LIBRANZA EDUCATIVO,11.197308,6,0,0,0,0,0.0,0.0,0.0,2017-09-01
ESTABLECIMIENTOS BANCARIOS,2018-10-31,5,MICRO MAYOR TOTAL,13348.312889,451,19,11,11,45,1396.416011,0.0,0.0,2018-10-01
ESTABLECIMIENTOS BANCARIOS,2017-08-31,5,CONSUMO OTROS TOTAL,151.653446,18,1,0,0,0,26.34905,0.0,0.0,2017-08-01
ESTABLECIMIENTOS BANCARIOS,2017-06-30,5,CRÉDITO DE CONSUMO PARA EMPLEADOS,381.05071,254,4,3,0,6,5.76088,1.760331,0.0,2017-06-01
ESTABLECIMIENTOS BANCARIOS,2021-06-30,5,OFICIAL O GOBIERNO,89228.651763,7,0,0,0,0,0.0,0.0,0.0,2021-06-01
ESTABLECIMIENTOS BANCARIOS,2018-06-30,5,CRÉDITO EMPLEADOS VIVIENDA NO VIS,144374.289485,3172,1,1,0,0,153.247279,0.0,0.0,2018-06-01
ESTABLECIMIENTOS BANCARIOS,2016-01-31,20,OTROS CONSTRUCCIÓN,1147487.933421,21,0,0,1,0,0.0,0.0,0.0,2016-01-01
ESTABLECIMIENTOS BANCARIOS,2017-10-31,15,TARJETA DE CRÉDITO INGRESO SUP 2 SMMLV,3390806.653825,736705,21351,10322,12790,2630,170830.827624,18.957299,0.0,2017-10-01
COMPAÑIAS DE FINANCIAMIENTO,2022-05-31,5,LIBRE INVERSIÓN,2848.146243,0,0,0,0,0,114.560859,167.319689,0.0,2022-05-01
ESTABLECIMIENTOS BANCARIOS,2015-12-31,5,CORPORATIVO,337908.39528,622,7,1,12,68,1130.95758,2346.020873,6603.745076,2015-12-01
ESTABLECIMIENTOS BANCARIOS,2017-04-30,10,LEASING FINANCIERO INMUEBLES DIF HABITA,7290226.228881,4514,404,93,180,26,72412.521723,13395.47188,31357.504915,2017-04-01
ESTABLECIMIENTOS BANCARIOS,2022-12-31,15,TARJETA DE CRÉDITO INGRESO SUP 2 SMMLV,798161.88848834,265997,11096,9325,4846,6107,42405.36299336,414.26185921,0.0,2022-12-01
ENTIDADES COOPERATIVAS DE CARÁCTER FINANCIERO,2016-10-31,15,CONSTRUCCIÓN DE PROYECTOS DE VIVIENDA,6670.779129,2,0,0,2,1,0.0,0.0,3069.890554,2016-10-01
ESTABLECIMIENTOS BANCARIOS,2019-04-30,10,FINANCIACIÓN DE PROYECTOS VIALES DE 4G,1082430.572979,6,0,0,0,0,0.0,0.0,0.0,2019-04-01
COMPAÑIAS DE FINANCIAMIENTO,2017-10-31,15,LEASING FINANCIERO VEHÍCULOS,17443.929063,77,6,2,6,1,2995.663612,0.0,372.106694,2017-10-01
ESTABLECIMIENTOS BANCARIOS,2022-10-31,5,TARJETA DE CRÉDITO TOTAL,37931.252247,11987,116,55,64,20,1034.479746,17.395271,0.0,2022-10-01
ESTABLECIMIENTOS BANCARIOS,2018-09-30,5,L. HAB. NO VIS PESOS TOTAL,383663.029011,1361,41,18,9,8,20181.39544,3717.79293,6483.289453,2018-09-01
COMPAÑIAS DE FINANCIAMIENTO,2015-09-30,20,LEASING FINANCIERO MAQUINARIA Y EQUIPOS,124734.402516,1022,149,44,81,72,5841.772101,2254.893581,4162.496868,2015-09-01
ESTABLECIMIENTOS BANCARIOS,2018-09-30,5,CONSTRUCCIÓN TOTAL,45208.443315,5,0,0,0,0,0.0,0.0,0.0,2018-09-01
ESTABLECIMIENTOS BANCARIOS,2018-06-30,5,CORPORATIVO,96134.355359,58,7,2,3,0,920.777715,248.701365,860.753735,2018-06-01
ESTABLECIMIENTOS BANCARIOS,2018-05-31,5,MICRO MENOR TOTAL,5972.157354,791,33,14,42,80,681.818439,0.0,0.0,2018-05-01
COMPAÑIAS DE FINANCIAMIENTO,2018-03-31,5,LIBRE INVERSIÓN,1684.127287,0,0,0,0,0,636.429525,41.703751,0.0,2018-03-01
COMPAÑIAS DE FINANCIAMIENTO,2021-01-31,5,VEHÍCULO,135.699553,0,0,0,0,0,0.0,0.0,0.0,2021-01-01
COMPAÑIAS DE FINANCIAMIENTO,2022-02-28,5,EMPRESARIAL,1402.324628,7,0,0,0,0,0.0,0.0,0.0,2022-02-01
ESTABLECIMIENTOS BANCARIOS,2019-07-31,10,TARJETA DE CRÉDITO INGRESO HASTA 2 SMMLV,162004.297852,162517,7728,5392,7384,5346,13017.116748,170.267366,0.0,2019-07-01
ESTABLECIMIENTOS BANCARIOS,2023-02-28,5,NO VIS UVR TOTAL,407848.96971179,3868,189,145,260,195,32341.19540574,9718.17302314,20353.68613702,2023-02-01
ENTIDADES COOPERATIVAS DE CARÁCTER FINANCIERO,2019-04-30,5,CRÉDITO ROTATIVO TOTAL,11796.078487,2202,58,29,29,97,254.578378,313.513007,0.0,2019-04-01
ESTABLECIMIENTOS BANCARIOS,2018-12-31,5,MICRO MENOR TOTAL,4100712.958042,671045,29564,14751,13019,57677,318221.766525,0.0,0.0,2018-12-01
COMPAÑIAS DE FINANCIAMIENTO,2021-07-31,5,LIBRANZA TOTAL,117871.508202,0,0,0,0,0,3951.132363,89.97662,0.0,2021-07-01
ESTABLECIMIENTOS BANCARIOS,2016-03-31,5,LIBRE INVERSIÓN,568342.449669,78798,2004,1041,1193,373,28616.080366,2603.27254,0.0,2016-03-01
ESTABLECIMIENTOS BANCARIOS,2020-08-31,5,TARJETA DE CRÉDITO TOTAL,256845.017977,166100,15151,720,1049,7405,40374.844308,15241.035097,0.0,2020-08-01
ESTABLECIMIENTOS BANCARIOS,2015-09-30,5,FACTORING,131194.45112,2076,4,6,0,0,217.728615,0.0,0.0,2015-09-01
ESTABLECIMIENTOS BANCARIOS,2018-03-31,5,PYMES,1036314.282731,2654,224,9,193,91,58981.530718,16337.316536,28633.196697,2018-03-01
ESTABLECIMIENTOS BANCARIOS,2023-06-30,5,LIBRANZA TOTAL,15028620.237484802,318367,3055,2372,4648,3612,230928.6205567,209895.27220332,0.0,2023-06-01
ESTABLECIMIENTOS BANCARIOS,2015-09-30,5,NO VIS PESOS TOTAL,14423.126691,750,41,20,21,42,444.776743,89.447438,138.945652,2015-09-01
COMPAÑIAS DE FINANCIAMIENTO,2023-02-28,5,TARJETA DE CRÉDITO TOTAL,44395.555106,0,0,0,0,0,592.598728,349.095384,0.0,2023-02-01
ESTABLECIMIENTOS BANCARIOS,2021-12-31,15,LIBRANZA OTROS,4024536.084536,144750,2099,1455,2321,3945,46714.583016,13483.679815,0.0,2021-12-01
COMPAÑIAS DE FINANCIAMIENTO,2022-02-28,5,LIBRE INVERSIÓN,107182.226221,0,0,0,0,0,900.212815,52.572296,0.0,2022-02-01
ESTABLECIMIENTOS BANCARIOS,2017-10-31,5,FINANCIERO E INSTITUCIONAL,47250.069388,2,0,0,0,0,0.0,0.0,0.0,2017-10-01
INSTITUCIONES OFICIALES ESPECIALES,2017-04-30,5,L. HAB. NO VIS PESOS TOTAL,1042.877583,8,0,0,0,0,0.0,0.0,0.0,2017-04-01
ESTABLECIMIENTOS BANCARIOS,2018-08-31,5,LIBRE INVERSIÓN,4115527.568646,255681,8845,4513,9281,40438,300040.718356,270074.956303,0.0,2018-08-01
ESTABLECIMIENTOS BANCARIOS,2016-01-31,5,OFICIAL O GOBIERNO,19.530688,5,0,0,1,0,0.000212,0.0,0.0,2016-01-01
ENTIDADES COOPERATIVAS DE CARÁCTER FINANCIERO,2017-04-30,5,CONSUMO OTROS TOTAL,48.364422,19,0,0,0,2,0.0,1.876276,0.0,2017-04-01
COMPAÑIAS DE FINANCIAMIENTO,2019-04-30,5,VEHÍCULO,1187387.706665,0,0,0,0,0,60737.856726,21557.148254,0.0,2019-04-01
ESTABLECIMIENTOS BANCARIOS,2021-05-31,15,TARJETA DE CRÉDITO INGRESO SUP 2 SMMLV,199740.299917,120592,1651,3043,1016,8764,9963.405365,15104.084896,0.0,2021-05-01
ESTABLECIMIENTOS BANCARIOS,2016-07-31,5,MICRO MENOR TOTAL,23204.605922,5050,82,50,38,63,781.753539,0.0,0.0,2016-07-01
ESTABLECIMIENTOS BANCARIOS,2023-07-31,5,PYMES,2376280.73223485,6658,1228,605,235,552,78596.40543773,25039.55580208,27299.47087425,2023-07-01
ESTABLECIMIENTOS BANCARIOS,2023-07-31,5,TARJETA DE CRÉDITO TOTAL,243396.353727,200666,3854,2196,3392,5686,13402.727922,9716.588864,0.0,2023-07-01
ESTABLECIMIENTOS BANCARIOS,2016-09-30,5,LIBRE INVERSIÓN,47082.394199,2469,67,61,55,0,2616.625959,33.836175,0.0,2016-09-01
ESTABLECIMIENTOS BANCARIOS,2016-05-31,5,PYMES,502608.151639,6247,161,101,163,489,8043.002507,5370.758295,16009.996179,2016-05-01
ESTABLECIMIENTOS BANCARIOS,2019-09-30,5,TARJETA DE CRÉDITO TOTAL,316665.639377,157650,3520,2302,5308,3055,18057.851164,9325.437767,0.0,2019-09-01
ESTABLECIMIENTOS BANCARIOS,2016-11-30,5,MICROEMPRESA,589493.289768,3838,253,97,346,127,9429.185898,3494.545056,8308.023498,2016-11-01
ESTABLECIMIENTOS BANCARIOS,2015-03-31,10,TARJETA DE CRÉDITO INGRESO HASTA 2 SMMLV,808842.787561,578041,46091,17255,35507,1180,56173.204439,1848.313805,0.0,2015-03-01
INSTITUCIONES OFICIALES ESPECIALES,2021-01-31,5,CONSUMO OTROS TOTAL,28239.695993,1919,85,133,342,143,2790.416742,2178.182772,0.0,2021-01-01
ESTABLECIMIENTOS BANCARIOS,2021-05-31,5,LEASING FINANCIERO TOTAL,468954.778317,428,112,33,46,39,76142.031301,7517.079629,37457.869422,2021-05-01
ESTABLECIMIENTOS BANCARIOS,2023-02-28,5,CRÉDITO EMPLEADOS VIVIENDA NO VIS,236986.073449,1358,0,0,0,0,0.0,0.0,0.0,2023-02-01
ESTABLECIMIENTOS BANCARIOS,2019-12-31,5,EMPRESARIAL,851240.109013,694,47,7,36,21,8973.547083,14324.59228,55376.162707,2019-12-01
COMPAÑIAS DE FINANCIAMIENTO,2017-03-31,5,PYMES,2349.829014,2,0,0,0,0,0.0,0.0,0.0,2017-03-01
ESTABLECIMIENTOS BANCARIOS,2020-09-30,5,L. HAB. VIS PESOS TOTAL,675.574011,13,0,0,0,0,0.0,0.0,0.0,2020-09-01
ESTABLECIMIENTOS BANCARIOS,2021-01-31,5,FINANCIERO E INSTITUCIONAL,216862.009665,19,0,0,0,0,0.0,0.0,0.0,2021-01-01
ESTABLECIMIENTOS BANCARIOS,2015-07-31,5,CRÉDITO DE CONSUMO PARA EMPLEADOS,175.766004,114,0,0,0,0,0.0,0.0,0.0,2015-07-01
COMPAÑIAS DE FINANCIAMIENTO,2022-07-31,15,LIBRANZA OTROS,190073.788448,10496,90,58,204,8,5772.001432,2473.883413,0.0,2022-07-01
ESTABLECIMIENTOS BANCARIOS,2021-12-31,5,OFICIAL O GOBIERNO,2277932.290147,175,7,0,3,0,0.20072,0.0,2010.925921,2021-12-01
ESTABLECIMIENTOS BANCARIOS,2019-05-31,10,LIBRANZA EDUCATIVO,669.524025,113,2,1,0,0,4.522119,0.0,0.0,2019-05-01
COMPAÑIAS DE FINANCIAMIENTO,2023-04-30,5,LEASING FINANCIERO TOTAL,47703.41477455,10,1,0,0,0,0.0,0.0,0.0,2023-04-01
ESTABLECIMIENTOS BANCARIOS,2023-03-31,15,LIBRANZA OTROS,113726.85382808,4050,272,1,36,58,2551.57307727,1860.87452555,0.0,2023-03-01
ESTABLECIMIENTOS BANCARIOS,2021-01-31,15,TARJETA DE CRÉDITO INGRESO SUP 2 SMMLV,1896577.864883,841216,36473,13331,20690,17282,131482.486992,23998.186755,0.0,2021-01-01
ESTABLECIMIENTOS BANCARIOS,2021-10-31,5,EMPRESARIAL,914739.595293,470,38,16,14,19,7185.383207,5350.110916,49537.150664,2021-10-01
ESTABLECIMIENTOS BANCARIOS,2022-04-30,15,LIBRANZA OTROS,1313635.511437,76130,514,568,620,390,21148.955415,1084.330439,0.0,2022-04-01
ESTABLECIMIENTOS BANCARIOS,2018-02-28,5,PYMES,35013.877188,139,37,8,27,0,1023.672915,519.368296,392.731708,2018-02-01
COMPAÑIAS DE FINANCIAMIENTO,2017-11-30,5,NO VIS PESOS TOTAL,20878.986731,0,0,0,0,0,975.868617,152.492599,0.0,2017-11-01
ESTABLECIMIENTOS BANCARIOS,2017-01-31,5,CORPORATIVO,5698974.397443,638,32,12,1,16,17669.512485,8822.772596,7730.899046,2017-01-01
ESTABLECIMIENTOS BANCARIOS,2020-06-30,5,CORPORATIVO,7585917.875429,819,44,16,3,30,76233.262246,35644.344894,62474.108646,2020-06-01
ESTABLECIMIENTOS BANCARIOS,2016-11-30,5,CRÉDITO DE CONSUMO PARA EMPLEADOS,4.364304,1,0,0,0,0,0.0,0.0,0.0,2016-11-01
INSTITUCIONES OFICIALES ESPECIALES,2016-12-31,5,NO VIS UVR TOTAL,1738027.389736,23406,1126,697,276,763,148473.447155,26565.360514,68288.850813,2016-12-01
COMPAÑIAS DE FINANCIAMIENTO,2022-03-31,5,MICRO MENOR TOTAL,287217.906498,0,0,0,0,0,46128.562472,0.0,0.0,2022-03-01
ESTABLECIMIENTOS BANCARIOS,2023-04-30,5,CONSTRUCCIÓN TOTAL,69351.281177,1556,49,37,45,15,2333.027937,584.056653,919.508234,2023-04-01
INSTITUCIONES OFICIALES ESPECIALES,2022-05-31,10,FINANCIACIÓN DE PROYECTOS VIALES DE 4G,3440057.108276,13,0,0,0,0,0.0,0.0,0.0,2022-05-01
ENTIDADES COOPERATIVAS DE CARÁCTER FINANCIERO,2015-03-31,5,MICRO MENOR TOTAL,20098.820016,4212,95,30,49,193,1373.614421,0.0,0.0,2015-03-01
INSTITUCIONES OFICIALES ESPECIALES,2017-01-31,5,CONSUMO OTROS TOTAL,17.59608,0,0,0,0,1,0.0,17.59608,0.0,2017-01-01
COMPAÑIAS DE FINANCIAMIENTO,2019-04-30,5,CRÉDITO DE CONSUMO PARA EMPLEADOS,987.838174,72,0,0,0,0,0.0,0.0,0.0,2019-04-01
ESTABLECIMIENTOS BANCARIOS,2018-06-30,5,CONSUMO OTROS TOTAL,2346.173617,5284,363,610,398,109,259.383205,21.421745,0.0,2018-06-01
ESTABLECIMIENTOS BANCARIOS,2015-09-30,5,LIBRE INVERSIÓN,86772.769487,60279,509,541,1071,585,1338.311401,398.881001,0.0,2015-09-01
ESTABLECIMIENTOS BANCARIOS,2019-10-31,5,FINANCIERO E INSTITUCIONAL,376364.654338,131,4,1,2,1,0.0,403.956674,178.319661,2019-10-01
ESTABLECIMIENTOS BANCARIOS,2022-04-30,5,CONSUMO OTROS TOTAL,2175.204663,835,48,28,39,50,322.48484,97.135969,0.0,2022-04-01
ESTABLECIMIENTOS BANCARIOS,2017-04-30,5,VEHÍCULO,1687.241955,87,6,4,9,21,196.473557,149.673147,0.0,2017-04-01
ESTABLECIMIENTOS BANCARIOS,2016-09-30,5,PYMES,494743.437468,1579,250,45,121,51,10045.237389,4199.732784,15530.774431,2016-09-01
ENTIDADES COOPERATIVAS DE CARÁCTER FINANCIERO,2023-02-28,5,CRÉDITO ROTATIVO TOTAL,6352.563825,1090,60,101,12,34,821.999658,164.633936,0.0,2023-02-01
ESTABLECIMIENTOS BANCARIOS,2021-05-31,5,L. HAB. VIS PESOS TOTAL,158.819706,2,0,0,0,0,0.0,0.0,0.0,2021-05-01
ESTABLECIMIENTOS BANCARIOS,2016-06-30,5,CORPORATIVO,1584344.144916,282,6,6,4,10,4703.150703,6674.42545,4847.778501,2016-06-01
COMPAÑIAS DE FINANCIAMIENTO,2019-08-31,5,LEASING FINANCIERO TOTAL,21964.396949,365,28,9,12,0,711.44502,48.830944,284.119447,2019-08-01
ESTABLECIMIENTOS BANCARIOS,2016-02-29,5,MICROEMPRESA,17538.342784,226,74,16,6,4,126.94171,187.615935,780.760276,2016-02-01
ENTIDADES COOPERATIVAS DE CARÁCTER FINANCIERO,2016-08-31,5,MICRO MENOR TOTAL,57088.080785,7404,337,54,34,171,2068.852125,0.0,0.0,2016-08-01
INSTITUCIONES OFICIALES ESPECIALES,2017-02-28,5,EMPRESARIAL,61566.054982,1,0,0,0,1,0.0,0.0,0.0,2017-02-01
COMPAÑIAS DE FINANCIAMIENTO,2015-09-30,5,LIBRE INVERSIÓN,1377.394777,79,3,24,17,38,68.526567,274.162114,0.0,2015-09-01
COMPAÑIAS DE FINANCIAMIENTO,2017-10-31,15,LEASING FINANCIERO VEHÍCULOS,1047.01277,10,4,2,0,0,376.481679,0.0,0.0,2017-10-01
INSTITUCIONES OFICIALES ESPECIALES,2018-11-30,5,VIS UVR TOTAL,2499797.741315,80503,2922,1938,843,763,140857.657998,30866.379382,32213.876682,2018-11-01
ESTABLECIMIENTOS BANCARIOS,2020-05-31,5,MICROEMPRESA,103482.944973,607,460,36,113,75,4655.285479,496.742924,3194.764264,2020-05-01
COMPAÑIAS DE FINANCIAMIENTO,2020-07-31,5,EMPRESARIAL,6982.666351,16,0,0,0,0,0.0,0.0,0.0,2020-07-01
ESTABLECIMIENTOS BANCARIOS,2023-04-30,5,VIS UVR TOTAL,251.154787,11,1,1,3,24,16.897538,2.034134,205.097329,2023-04-01
COMPAÑIAS DE FINANCIAMIENTO,2015-07-31,5,EMPRESARIAL,15061.736186,19,2,0,0,0,812.602404,0.0,0.0,2015-07-01
ENTIDADES COOPERATIVAS DE CARÁCTER FINANCIERO,2019-07-31,5,MICRO MAYOR TOTAL,4226.950692,166,13,3,0,11,316.643334,0.0,0.0,2019-07-01
COMPAÑIAS DE FINANCIAMIENTO,2020-08-31,10,LEASING FINANCIERO INMUEBLES DIF HABITA,14766.635213,245,16,5,4,0,314.133794,0.0,5.106254,2020-08-01
ESTABLECIMIENTOS BANCARIOS,2015-11-30,5,NO VIS UVR TOTAL,773.075384,20,0,0,0,0,0.0,0.0,0.0,2015-11-01
ESTABLECIMIENTOS BANCARIOS,2016-05-31,10,TARJETA DE CRÉDITO INGRESO HASTA 2 SMMLV,2384.607608,1734,46,36,27,24,105.566914,32.358404,0.0,2016-05-01
COMPAÑIAS DE FINANCIAMIENTO,2019-07-31,5,CRÉDITO DE CONSUMO PARA EMPLEADOS,152.692071,11,0,0,0,0,0.0,0.0,0.0,2019-07-01
ESTABLECIMIENTOS BANCARIOS,2020-03-31,5,VIS UVR TOTAL,35549.033745,3230,335,164,186,217,5058.243548,861.241088,2477.975275,2020-03-01
COMPAÑIAS DE FINANCIAMIENTO,2015-05-31,15,LEASING FINANCIERO VEHÍCULOS,10239.209859,73,9,2,1,0,224.267986,0.0,0.0,2015-05-01
ESTABLECIMIENTOS BANCARIOS,2022-07-31,15,LEASING FINANCIERO VEHÍCULOS,1072.188247,3,1,0,1,5,0.0,0.0,703.698243,2022-07-01
ESTABLECIMIENTOS BANCARIOS,2020-02-29,5,CRÉDITO DE CONSUMO BAJO MONTO,1836.079876,7637,696,336,1289,0,508.927611,0.0,0.0,2020-02-01
COMPAÑIAS DE FINANCIAMIENTO,2018-07-31,5,FACTORING,46832.671119,144,3,4,0,0,0.165747,0.0,0.0,2018-07-01
ESTABLECIMIENTOS BANCARIOS,2015-09-30,5,CORPORATIVO,1690195.696398,172,2,1,0,2,35.473894,38.659504,0.0,2015-09-01
COMPAÑIAS DE FINANCIAMIENTO,2022-08-31,5,CRÉDITO DE CONSUMO PARA EMPLEADOS,933.263667,26,0,0,0,0,0.0,0.0,0.0,2022-08-01
ESTABLECIMIENTOS BANCARIOS,2021-07-31,5,CONSUMO OTROS TOTAL,422441.475566,43289,3711,2995,4951,21306,46188.422401,14899.195685,0.0,2021-07-01
ESTABLECIMIENTOS BANCARIOS,2021-11-30,5,FINANCIERO E INSTITUCIONAL,13159.997653,2,0,0,0,0,0.0,0.0,0.0,2021-11-01
COMPAÑIAS DE FINANCIAMIENTO,2015-04-30,5,LIBRE INVERSIÓN,115416.192941,13440,422,702,592,164,6663.279781,976.543617,0.0,2015-04-01
ESTABLECIMIENTOS BANCARIOS,2015-07-31,5,TARJETA DE CRÉDITO TOTAL,55483.86254,15480,484,358,499,113,3604.701147,406.461715,0.0,2015-07-01
ESTABLECIMIENTOS BANCARIOS,2020-04-30,5,NO VIS PESOS TOTAL,1801697.266366,26070,870,434,126,307,71010.233382,14570.039224,24745.577863,2020-04-01
ESTABLECIMIENTOS BANCARIOS,2018-08-31,5,CORPORATIVO,3937379.418483,772,35,16,12,3,8040.383251,23399.564447,95398.922043,2018-08-01
COMPAÑIAS DE FINANCIAMIENTO,2016-01-31,20,OTROS CONSTRUCCIÓN,25758.228837,6,0,0,0,0,0.0,0.0,0.0,2016-01-01
COMPAÑIAS DE FINANCIAMIENTO,2020-07-31,5,MONEDA EXTRANJERA,9317.717283,4,0,0,0,0,0.0,0.0,0.0,2020-07-01
COMPAÑIAS DE FINANCIAMIENTO,2016-02-29,5,TARJETA DE CRÉDITO TOTAL,311608.776193,0,0,0,0,0,20249.011189,57.526821,0.0,2016-02-01
ESTABLECIMIENTOS BANCARIOS,2019-11-30,5,FINANCIERO E INSTITUCIONAL,129085.113907,22,0,0,0,0,0.0,0.0,0.0,2019-11-01
COMPAÑIAS DE FINANCIAMIENTO,2015-12-31,25,LEASING FINANCIERO OTROS,145609.947853,1008,119,37,41,43,2046.767504,1153.78374,2398.734753,2015-12-01
ESTABLECIMIENTOS BANCARIOS,2016-07-31,25,LEASING FINANCIERO OTROS,44883.240575,134,4,3,1,1,243.635326,62.068437,0.0,2016-07-01
ESTABLECIMIENTOS BANCARIOS,2019-10-31,10,TARJETA DE CRÉDITO INGRESO HASTA 2 SMMLV,17871.528871,11096,635,241,318,530,1247.070088,1257.395379,0.0,2019-10-01
ENTIDADES COOPERATIVAS DE CARÁCTER FINANCIERO,2018-02-28,5,CRÉDITO DE CONSUMO PARA EMPLEADOS,220.700617,128,0,0,0,0,0.0,0.0,0.0,2018-02-01
COMPAÑIAS DE FINANCIAMIENTO,2020-05-31,5,LEASING FINANCIERO TOTAL,21737.511846,25,8,2,10,3,0.0,63.743573,550.339648,2020-05-01
ESTABLECIMIENTOS BANCARIOS,2015-10-31,5,MONEDA EXTRANJERA,111627.643057,74,1,0,2,0,20.28481,197.334978,373.86064,2015-10-01
ESTABLECIMIENTOS BANCARIOS,2015-01-31,5,LEASING FINANCIERO TOTAL,4170476.113339,7024,690,166,331,121,110413.27497,55248.814364,23337.459661,2015-01-01
ESTABLECIMIENTOS BANCARIOS,2017-05-31,5,CRÉDITO EMPLEADOS VIVIENDA VIS,1232.427338,25,0,0,0,0,0.0,0.0,0.0,2017-05-01
COMPAÑIAS DE FINANCIAMIENTO,2018-08-31,15,TARJETA DE CRÉDITO INGRESO SUP 2 SMMLV,813.871675,0,0,0,0,0,51.283501,0.0,0.0,2018-08-01
ESTABLECIMIENTOS BANCARIOS,2020-10-31,15,LEASING FINANCIERO VEHÍCULOS,89293.267996,1140,118,30,45,0,3021.346844,580.747341,0.0,2020-10-01
ESTABLECIMIENTOS BANCARIOS,2021-03-31,10,FINANCIACIÓN DE PROYECTOS VIALES DE 4G,133593.75,2,0,0,0,0,0.0,0.0,0.0,2021-03-01
ESTABLECIMIENTOS BANCARIOS,2016-02-29,5,FINANCIERO E INSTITUCIONAL,233269.283755,55,0,0,0,0,0.0,0.0,0.0,2016-02-01
ESTABLECIMIENTOS BANCARIOS,2017-07-31,15,LIBRANZA OTROS,34052.75294,1046,21,110,132,4565,1655.38344,12586.942948,0.0,2017-07-01
COMPAÑIAS DE FINANCIAMIENTO,2016-02-29,25,LEASING FINANCIERO OTROS,4122.122146,0,1,0,0,0,0.0,0.0,0.0,2016-02-01
ESTABLECIMIENTOS BANCARIOS,2022-06-30,5,EMPRESARIAL,8679.914956,51,7,1,9,0,33.05211,0.20756,0.0,2022-06-01
COMPAÑIAS DE FINANCIAMIENTO,2020-02-29,10,TARJETA DE CRÉDITO INGRESO HASTA 2 SMMLV,1054802.355219,0,0,0,0,0,70920.212066,1379.633331,0.0,2020-02-01
